数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stock_code,statement_format,report_date,publish_date,抓取时间,B_central_bank_cash_and_deposit@xbx,B_interbank_storage@xbx,B_precious_metal@xbx,B_lending_fund@xbx,B_tradable_fnncl_assets@xbx,B_derivative_fnncl_assets@xbx,B_buy_resale_fnncl_assets@xbx,B_interest_receivable@xbx,B_loans_and_payments@xbx,B_saleable_finacial_assets@xbx,B_held_to_maturity_invest@xbx,B_debt_right_invest@xbx,B_other_debt_right_invest@xbx,B_receivable_invest@xbx,B_other_compre_fa_by_fv@xbx,B_fa_calc_by_amortized_cost@xbx,B_lt_equity_invest@xbx,B_other_ei_invest@xbx,B_other_uncurrent_fa@xbx,B_invest_property@xbx,B_fixed_asset@xbx,B_construction_in_process@xbx,B_right_of_use_assets@xbx,B_intangible_assets@xbx,B_goodwill@xbx,B_dt_assets@xbx,B_contract_asset@xbx,B_bill_and_account_receivable@xbx,B_divided_into_asset_for_sale@xbx,B_other_assets@xbx,B_asset_diff_sri@xbx,B_asset_diff_tbi@xbx,B_total_assets@xbx,B_loan_from_central_bank@xbx,B_interbank_deposit_etc@xbx,B_borrowing_funds@xbx,B_tradable_fnncl_liab@xbx,B_derivative_fnncl_liab@xbx,B_fnncl_assets_sold_for_repur@xbx,B_savings_absorption@xbx,B_payroll_payable@xbx,B_tax_payable@xbx,B_interest_payable@xbx,B_estimated_liab@xbx,B_bond_payable@xbx,B_lt_staff_salary_payable@xbx,B_dt_liab@xbx,B_contract_liab@xbx,B_bill_and_account_payable@xbx,B_divided_into_liab_for_sale@xbx,B_lease_libilities@xbx,B_other_liab@xbx,B_liab_diff_sri@xbx,B_liab_diff_tbi@xbx,B_total_liab@xbx,B_actual_received_capital@xbx,B_capital_reserve@xbx,B_treasury@xbx,B_bs_other_compre_income@xbx,B_other_equity_instruments@xbx,B_preferred_shares@xbx,B_perpetual_capital_sec@xbx,B_earned_surplus@xbx,B_general_risk_provision@xbx,B_undstrbtd_profit@xbx,B_frgn_currency_convert_diff@xbx,B_total_equity_atoopc@xbx,B_minority_equity@xbx,B_holder_equity_diff_sri@xbx,B_equity_right_diff_tbi@xbx,B_total_owner_equity@xbx,B_liab_and_equity_diff_sri@xbx,B_liab_and_equity_diff_tbi@xbx,B_total_liab_and_owner_equity@xbx,R_revenue@xbx,R_interest_net_income@xbx,R_interest_income@xbx,R_interest_payout@xbx,R_commi_net_income@xbx,R_fee_and_commi_income@xbx,R_charge_and_commi_expenses@xbx,R_invest_income@xbx,R_ii_from_jc_etc@xbx,R_amortized_cost_fnncl_ass_cfrm@xbx,R_fv_chg_income@xbx,R_exchange_gain@xbx,R_asset_disposal_gain@xbx,R_other_income@xbx,R_other_bussiness_income@xbx,R_operating_revenuediff_sri@xbx,R_operating_revenuediff_tbi@xbx,R_operating_payout@xbx,R_operating_taxes_and_surcharge@xbx,R_business_and_manage_fee@xbx,R_asset_impairment_loss@xbx,R_credit_impairment_loss@xbx,R_other_business_costs@xbx,R_operating_cost_diff_sri@xbx,R_operating_cost_diff_tbi@xbx,R_op_diff_sri@xbx,R_op_diff_tbi@xbx,R_op@xbx,R_non_operating_income@xbx,R_noncurrent_asset_dispose_gain@xbx,R_nonoperating_cost@xbx,R_noncurrent_asset_dispose_loss@xbx,R_total_profit_diff_sri@xbx,R_total_profit_diff_tbi@xbx,R_total_profit@xbx,R_income_tax_cost@xbx,R_np_diff_sri@xbx,R_np_diff_tbi@xbx,R_np@xbx,R_np_atoopc@xbx,R_minority_gal@xbx,R_continued_operating_np@xbx,R_stop_operating_np@xbx,R_basic_eps@xbx,R_dlt_earnings_per_share@xbx,R_other_compre_income@xbx,R_othrcompre_income_atoopc@xbx,R_cannt_reclass_to_gal@xbx,R_asset_change_due_to_remeasure@xbx,R_cannt_reclass_gal_equity_law@xbx,R_other_not_reclass_to_gal@xbx,R_other_equity_invest_fvc@xbx,R_corp_credit_risk_fvc@xbx,R_reclass_to_gal@xbx,R_reclass_togal_in_equity_law@xbx,R_saleable_fv_chg_gal@xbx,R_reclass_and_salable_gal@xbx,R_cf_hedging_gal_valid_part@xbx,R_fc_convert_diff@xbx,R_other_reclass_to_gal@xbx,R_other_debt_right_invest_fvc@xbx,R_fa_reclassi_amt@xbx,R_other_debt_right_invest_ir@xbx,R_othrcompre_income_atms@xbx,R_total_compre_income@xbx,R_total_compre_income_atsopc@xbx,R_total_compre_income_atms@xbx,C_effect_of_exchange_chg_on_cce@xbx,C_cce_net_add_amt_diff_sri_dm@xbx,C_cce_net_add_amt_diff_tbi_dm@xbx,C_deposit_and_interbank_net_add@xbx,C_borrowing_net_add_central_bank@xbx,C_lending_net_add_other_org@xbx,C_cash_received_of_interest_etc@xbx,C_cash_received_of_other_oa@xbx,C_oa_cash_inflow_diff_sri@xbx,C_oa_cash_inflow_diff_tbi@xbx,C_sub_total_of_ci_from_oa@xbx,C_loan_and_advancenet_add@xbx,C_naa_of_cb_and_interbank@xbx,C_cash_paid_for_interests_etc@xbx,C_cash_paid_to_staff_etc@xbx,C_payments_of_all_taxes@xbx,C_other_cash_paid_related_to_oa@xbx,C_oa_cash_outflow_diff_sri@xbx,C_oa_cash_outflow_diff_tbi@xbx,C_sub_total_of_cos_from_oa@xbx,C_ncf_diff_of_oa_sri@xbx,C_ncf_diff_of_oa_tbi@xbx,C_ncf_from_oa@xbx,C_cash_received_of_dspsl_invest@xbx,C_invest_income_cash_received@xbx,C_net_cash_of_disposal_assets@xbx,C_cash_received_of_other_fa@xbx,C_ia_cash_inflow_diff_sri@xbx,C_ia_cash_inflow_diff_tbi@xbx,C_sub_total_of_ci_from_ia@xbx,C_cash_paid_for_assets@xbx,C_invest_paid_cash@xbx,C_other_cash_paid_related_to_ia@xbx,C_ia_cash_outflow_diff_sri@xbx,C_ia_cash_outflow_diff_tbi@xbx,C_sub_total_of_cos_from_ia@xbx,C_ncf_diff_from_ia_sri@xbx,C_ncf_diff_from_ia_tbi@xbx,C_ncf_from_ia@xbx,C_cash_received_of_absorb_invest@xbx,C_cr_from_minority_holders@xbx,C_cash_received_from_bond_issue@xbx,C_cash_received_of_othr_fa@xbx,C_fa_cash_in_flow_diff_sri@xbx,C_fa_cash_in_flow_diff_tbi@xbx,C_sub_total_of_ci_from_fa@xbx,C_cash_pay_for_debt@xbx,C_cash_paid_of_distribution@xbx,C_dap_paid_to_minority_holder@xbx,C_othrcash_paid_relating_to_fa@xbx,C_fa_cash_out_flow_diff_sri@xbx,C_fa_cash_out_flow_diff_tbi@xbx,C_sub_total_of_cos_from_fa@xbx,C_ncf_diff_from_fa_sri@xbx,C_ncf_diff_from_fa_tbi@xbx,C_ncf_from_fa@xbx,C_net_increase_in_cce@xbx,C_initial_cce_balance@xbx,C_final_balance_of_cce@xbx,C_np_cfs@xbx,C_asset_impairment_reserve@xbx,C_depreciation_etc@xbx,C_intangible_assets_amortized@xbx,C_lt_deferred_expenses_amrtzt@xbx,C_loss_of_disposal_assets@xbx,C_fixed_assets_scrap_loss@xbx,C_loss_from_fv_chg@xbx,C_finance_cost_cfs@xbx,C_invest_loss@xbx,C_dt_assets_decrease@xbx,C_dt_liab_increase@xbx,C_inventory_decrease@xbx,C_operating_items_decrease@xbx,C_increase_of_operating_item@xbx,C_si_other@xbx,C_ncf_diff_from_oa_im_sri@xbx,C_ncf_diff_from_oa_im_tbi@xbx,C_ncf_from_oa_im@xbx,C_debt_tranfer_to_capital@xbx,C_cb_due_within1y@xbx,C_finance_lease_fixed_assets@xbx,C_ending_balance_of_cash@xbx,C_initial_balance_of_cash@xbx,C_si_final_balance_of_cce@xbx,C_initial_balance_of_cce@xbx,C_cce_net_add_diff_im_sri@xbx,C_cce_net_add_diff_im_tbi@xbx,C_net_increase_in_cce_im@xbx
sh600000,商业银行,20121231,2013-08-14,,427563000000.0,311293000000.0,6673000000.0,85420000000.0,18441000000.0,907000000.0,267089000000.0,13546000000.0,1508806000000.0,150741000000.0,159286000000.0,,,159734000000.0,,,2464000000.0,,,,8781000000.0,1320000000.0,,517000000.0,,5636000000.0,,,,16111000000.0,1379000000.0,,3145707000000.0,115000000.0,546564000000.0,32466000000.0,,1944000000.0,84540000000.0,2134365000000.0,7214000000.0,8295000000.0,24679000000.0,,68600000000.0,,,,,,,57254000000.0,12000000.0,,2966048000000.0,18653000000.0,59560000000.0,,,,,,27248000000.0,23050000000.0,48986000000.0,,177497000000.0,2162000000.0,,,179659000000.0,12000000.0,0.0,3145707000000.0,82952000000.0,73362000000.0,150243000000.0,76881000000.0,8746000000.0,9321000000.0,575000000.0,76000000.0,92000000.0,,-180000000.0,417000000.0,,,531000000.0,,,38533000000.0,6258000000.0,23814000000.0,8119000000.0,,342000000.0,,,,,44419000000.0,434000000.0,,99000000.0,,,,44754000000.0,10443000000.0,,,34311000000.0,34186000000.0,125000000.0,,,1.83,1.83,17000000.0,,,,,,,,,,,,,,,,,,,34328000000.0,34203000000.0,125000000.0,-230000000.0,,,388966000000.0,65000000.0,7895000000.0,142726000000.0,37307000000.0,,,576959000000.0,214125000000.0,127939000000.0,,14029000000.0,16472000000.0,18008000000.0,22533000000.0,,484381000000.0,,0.0,92578000000.0,170237000000.0,14348000000.0,,23000000.0,,,184608000000.0,3356000000.0,324063000000.0,,,,327419000000.0,,0.0,-142811000000.0,1385000000.0,1385000000.0,42000000000.0,,,,43385000000.0,6000000000.0,7376000000.0,,,,,13376000000.0,,0.0,30009000000.0,-20454000000.0,312628000000.0,292174000000.0,34311000000.0,8119000000.0,1004000000.0,132000000.0,454000000.0,4000000.0,,180000000.0,,-172000000.0,-1373000000.0,,,-332605000000.0,394204000000.0,,-11680000000.0,,92578000000.0,,,,292174000000.0,312628000000.0,,,,,-20454000000.0
sh600000,商业银行,20130630,2013-08-14,,467515000000.0,149204000000.0,1755000000.0,43488000000.0,24379000000.0,1705000000.0,279027000000.0,13051000000.0,1639124000000.0,140868000000.0,153100000000.0,,,511271000000.0,,,2545000000.0,,,,8585000000.0,1475000000.0,,493000000.0,,6424000000.0,,,,23196000000.0,1237000000.0,,3468442000000.0,337000000.0,599012000000.0,45346000000.0,,2965000000.0,56880000000.0,2387968000000.0,9170000000.0,6622000000.0,29279000000.0,,68600000000.0,,,,,,,73188000000.0,49000000.0,,3279416000000.0,18653000000.0,59640000000.0,,,,,,37460000000.0,29450000000.0,41501000000.0,,186704000000.0,2322000000.0,,,189026000000.0,49000000.0,0.0,3468442000000.0,46518000000.0,39262000000.0,82727000000.0,43465000000.0,6327000000.0,6660000000.0,333000000.0,568000000.0,84000000.0,,-380000000.0,337000000.0,,,404000000.0,,,21131000000.0,3212000000.0,13021000000.0,4543000000.0,,355000000.0,,,,,25387000000.0,70000000.0,,28000000.0,,,,25429000000.0,5927000000.0,,,19502000000.0,19386000000.0,116000000.0,,,1.04,1.04,80000000.0,,,,,,,,,,,,,,,,,,,19582000000.0,19466000000.0,116000000.0,-542000000.0,,,306050000000.0,222000000.0,,77316000000.0,21901000000.0,68860000000.0,,474349000000.0,134692000000.0,,,6681000000.0,11721000000.0,6098000000.0,25851000000.0,,222982000000.0,,0.0,251367000000.0,135304000000.0,13895000000.0,,7000000.0,,,149206000000.0,671000000.0,471192000000.0,,,,471863000000.0,,0.0,-322657000000.0,74000000.0,74000000.0,,,,,74000000.0,,11513000000.0,,,,,11513000000.0,,0.0,-11439000000.0,-83271000000.0,292174000000.0,208903000000.0,19502000000.0,4543000000.0,546000000.0,77000000.0,248000000.0,,,380000000.0,,-51000000.0,-788000000.0,,,-72689000000.0,313007000000.0,,-13408000000.0,,251367000000.0,,,,208903000000.0,292174000000.0,,,,,-83271000000.0
sh600000,商业银行,20121231,2013-10-31,,427563000000.0,311293000000.0,6673000000.0,85420000000.0,18441000000.0,907000000.0,267089000000.0,13546000000.0,1508806000000.0,150741000000.0,159286000000.0,,,159734000000.0,,,2464000000.0,,,,8781000000.0,1320000000.0,,517000000.0,,5636000000.0,,,,16111000000.0,1379000000.0,,3145707000000.0,115000000.0,546564000000.0,32466000000.0,,1944000000.0,84540000000.0,2134365000000.0,7214000000.0,8295000000.0,24679000000.0,,68600000000.0,,,,,,,57254000000.0,12000000.0,,2966048000000.0,18653000000.0,59560000000.0,,,,,,27248000000.0,23050000000.0,48986000000.0,,177497000000.0,2162000000.0,,,179659000000.0,12000000.0,0.0,3145707000000.0,82952000000.0,73362000000.0,150243000000.0,76881000000.0,8746000000.0,9321000000.0,575000000.0,76000000.0,92000000.0,,-180000000.0,417000000.0,,,531000000.0,,,38533000000.0,6258000000.0,23814000000.0,8119000000.0,,342000000.0,,,,,44419000000.0,434000000.0,,99000000.0,,,,44754000000.0,10443000000.0,,,34311000000.0,34186000000.0,125000000.0,,,1.83,1.83,17000000.0,,,,,,,,,,,,,,,,,,,34328000000.0,34203000000.0,125000000.0,-230000000.0,,,388966000000.0,65000000.0,7895000000.0,142726000000.0,37307000000.0,,,576959000000.0,214125000000.0,127939000000.0,,14029000000.0,16472000000.0,18008000000.0,22533000000.0,,484381000000.0,,0.0,92578000000.0,170237000000.0,14348000000.0,,23000000.0,,,184608000000.0,3356000000.0,324063000000.0,,,,327419000000.0,,0.0,-142811000000.0,1385000000.0,1385000000.0,42000000000.0,,,,43385000000.0,6000000000.0,7376000000.0,,,,,13376000000.0,,0.0,30009000000.0,-20454000000.0,312628000000.0,292174000000.0,34311000000.0,8119000000.0,1004000000.0,132000000.0,454000000.0,4000000.0,,180000000.0,,-172000000.0,-1373000000.0,,,-332605000000.0,394204000000.0,,-11680000000.0,,92578000000.0,,,,292174000000.0,312628000000.0,,,,,-20454000000.0
sh600000,商业银行,20130930,2013-10-31,,481631000000.0,143168000000.0,3960000000.0,26876000000.0,31425000000.0,1528000000.0,311296000000.0,12863000000.0,1685229000000.0,145433000000.0,149273000000.0,,,551691000000.0,,,2536000000.0,,,,8521000000.0,1753000000.0,,619000000.0,,8060000000.0,,,,26900000000.0,1181000000.0,,3593943000000.0,553000000.0,646863000000.0,27745000000.0,,3065000000.0,58751000000.0,2455094000000.0,10187000000.0,7857000000.0,31974000000.0,,68600000000.0,,,,,,,84841000000.0,12000000.0,,3395542000000.0,18653000000.0,58232000000.0,,,,,,37460000000.0,29450000000.0,51934000000.0,,195729000000.0,2672000000.0,,,198401000000.0,12000000.0,0.0,3593943000000.0,72477000000.0,61138000000.0,128897000000.0,67759000000.0,10138000000.0,10615000000.0,477000000.0,470000000.0,128000000.0,,-519000000.0,556000000.0,,,694000000.0,,,33372000000.0,4967000000.0,19466000000.0,8292000000.0,,647000000.0,,,,,39105000000.0,143000000.0,,44000000.0,,,,39204000000.0,9198000000.0,,,30006000000.0,29818000000.0,188000000.0,,,1.599,1.599,-1328000000.0,,,,,,,,,,,,,,,,,,,28678000000.0,28490000000.0,188000000.0,,,,421028000000.0,438000000.0,,117006000000.0,34079000000.0,32411000000.0,,604962000000.0,184468000000.0,,,9568000000.0,16721000000.0,10925000000.0,51167000000.0,,332530000000.0,,0.0,272432000000.0,339499000000.0,23346000000.0,,51000000.0,,,362896000000.0,1407000000.0,718707000000.0,,,,720114000000.0,,0.0,-357218000000.0,355000000.0,355000000.0,,,,,355000000.0,,11553000000.0,,,,,11553000000.0,,0.0,-11198000000.0,-95984000000.0,292174000000.0,196190000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh600000,商业银行,20121231,2014-03-20,,427563000000.0,311293000000.0,6673000000.0,85420000000.0,18441000000.0,907000000.0,267089000000.0,13546000000.0,1508806000000.0,150741000000.0,159286000000.0,,,,,,2464000000.0,,,,8781000000.0,1320000000.0,,517000000.0,,5636000000.0,,,,16111000000.0,161113000000.0,,3145707000000.0,115000000.0,546564000000.0,32466000000.0,,1944000000.0,84540000000.0,2134365000000.0,7214000000.0,8295000000.0,24679000000.0,,68600000000.0,,,,,,,57254000000.0,12000000.0,,2966048000000.0,18653000000.0,59560000000.0,,,,,,27248000000.0,23050000000.0,48986000000.0,,177497000000.0,2162000000.0,,,179659000000.0,12000000.0,0.0,3145707000000.0,82952000000.0,73362000000.0,150243000000.0,76881000000.0,8746000000.0,9321000000.0,575000000.0,76000000.0,92000000.0,,-180000000.0,417000000.0,,,531000000.0,,,38533000000.0,6258000000.0,23814000000.0,8119000000.0,,342000000.0,,,,,44419000000.0,434000000.0,,99000000.0,,,,44754000000.0,10443000000.0,,,34311000000.0,34186000000.0,125000000.0,,,1.83,,17000000.0,,,,,,,,,,,,,,,,,,,34328000000.0,34203000000.0,125000000.0,-230000000.0,,,388966000000.0,65000000.0,7895000000.0,142726000000.0,37307000000.0,,,576959000000.0,214125000000.0,127939000000.0,,14029000000.0,16472000000.0,18008000000.0,22533000000.0,,484381000000.0,,0.0,92578000000.0,170237000000.0,14348000000.0,,23000000.0,,,184608000000.0,3356000000.0,324063000000.0,,,,327419000000.0,,0.0,-142811000000.0,1385000000.0,1385000000.0,42000000000.0,,,,43385000000.0,6000000000.0,7376000000.0,,,,,13376000000.0,,0.0,30009000000.0,-20454000000.0,312628000000.0,292174000000.0,34311000000.0,8119000000.0,1004000000.0,132000000.0,454000000.0,4000000.0,,180000000.0,,-172000000.0,-1373000000.0,,,-332605000000.0,394204000000.0,,-11680000000.0,,92578000000.0,,,,292174000000.0,312628000000.0,,,,,-20454000000.0
sh600000,商业银行,20131231,2014-03-20,,476342000000.0,233302000000.0,3348000000.0,26828000000.0,28627000000.0,1946000000.0,295953000000.0,14709000000.0,1725745000000.0,160593000000.0,146253000000.0,,,,,,2268000000.0,,,,8874000000.0,1861000000.0,,758000000.0,,9382000000.0,,,,26537000000.0,516799000000.0,,3680125000000.0,601000000.0,721119000000.0,61981000000.0,,3853000000.0,79557000000.0,2419696000000.0,6273000000.0,10496000000.0,32841000000.0,,63368000000.0,,,,,,,73101000000.0,12000000.0,,3472898000000.0,18653000000.0,55775000000.0,,,,,,37460000000.0,29450000000.0,63037000000.0,,204375000000.0,2852000000.0,,,207227000000.0,12000000.0,0.0,3680125000000.0,100015000000.0,85177000000.0,177804000000.0,92627000000.0,13904000000.0,14573000000.0,669000000.0,820000000.0,106000000.0,,-1565000000.0,767000000.0,,,912000000.0,,,46492000000.0,6813000000.0,25830000000.0,13074000000.0,,775000000.0,,,,,53523000000.0,444000000.0,,118000000.0,,,,53849000000.0,12649000000.0,,,41200000000.0,40922000000.0,278000000.0,,,2.19,2.19,-3835000000.0,,,,,,,,,,,,,,,,,,,37365000000.0,37087000000.0,278000000.0,-1048000000.0,,,459886000000.0,486000000.0,39934000000.0,144829000000.0,21468000000.0,17481000000.0,,684084000000.0,227004000000.0,,,16743000000.0,19924000000.0,10424000000.0,19793000000.0,,375678000000.0,,0.0,308406000000.0,437088000000.0,36016000000.0,,16000000.0,,,473120000000.0,2893000000.0,785267000000.0,,,,788160000000.0,,0.0,-315040000000.0,505000000.0,505000000.0,2962000000.0,,,,3467000000.0,8200000000.0,13643000000.0,,,,,21843000000.0,,0.0,-18376000000.0,-26058000000.0,292174000000.0,266116000000.0,41200000000.0,13074000000.0,1109000000.0,181000000.0,520000000.0,7000000.0,,1565000000.0,,-458000000.0,-2468000000.0,,,-220058000000.0,508243000000.0,,-34509000000.0,,308406000000.0,,,,266116000000.0,292174000000.0,,,,,-26058000000.0
sh600000,商业银行,20131231,2014-04-30,,476342000000.0,233302000000.0,3348000000.0,26828000000.0,28627000000.0,1946000000.0,295953000000.0,14709000000.0,1725745000000.0,160593000000.0,146253000000.0,,,,,,2268000000.0,,,,8874000000.0,1861000000.0,,758000000.0,,9382000000.0,,,,26537000000.0,516799000000.0,,3680125000000.0,601000000.0,721119000000.0,61981000000.0,,3853000000.0,79557000000.0,2419696000000.0,6273000000.0,10496000000.0,32841000000.0,,63368000000.0,,,,,,,73101000000.0,12000000.0,,3472898000000.0,18653000000.0,55775000000.0,,,,,,37460000000.0,29450000000.0,63037000000.0,,204375000000.0,2852000000.0,,,207227000000.0,12000000.0,0.0,3680125000000.0,100015000000.0,85177000000.0,177804000000.0,92627000000.0,13904000000.0,14573000000.0,669000000.0,820000000.0,106000000.0,,-1565000000.0,767000000.0,,,912000000.0,,,46492000000.0,6813000000.0,25830000000.0,13074000000.0,,775000000.0,,,,,53523000000.0,444000000.0,,118000000.0,,,,53849000000.0,12649000000.0,,,41200000000.0,40922000000.0,278000000.0,,,2.19,2.19,-3835000000.0,,,,,,,,,,,,,,,,,,,37365000000.0,37087000000.0,278000000.0,-1048000000.0,,,459886000000.0,486000000.0,39934000000.0,144829000000.0,21468000000.0,17481000000.0,,684084000000.0,227004000000.0,,,16743000000.0,19924000000.0,10424000000.0,19793000000.0,,375678000000.0,,0.0,308406000000.0,437088000000.0,36016000000.0,,16000000.0,,,473120000000.0,2893000000.0,785267000000.0,,,,788160000000.0,,0.0,-315040000000.0,505000000.0,505000000.0,2962000000.0,,,,3467000000.0,8200000000.0,13643000000.0,,,,,21843000000.0,,0.0,-18376000000.0,-26058000000.0,292174000000.0,266116000000.0,41200000000.0,13074000000.0,1109000000.0,181000000.0,520000000.0,7000000.0,,1565000000.0,,-458000000.0,-2468000000.0,,,-220058000000.0,508243000000.0,,-34509000000.0,,308406000000.0,,,,266116000000.0,292174000000.0,,,,,-26058000000.0
sh600000,商业银行,20140331,2014-04-30,,461539000000.0,138545000000.0,3222000000.0,36095000000.0,26598000000.0,2741000000.0,359818000000.0,15600000000.0,1790993000000.0,167458000000.0,145755000000.0,,,,,,2492000000.0,,,,8705000000.0,1962000000.0,,733000000.0,,9424000000.0,,,,31485000000.0,537335000000.0,,3740500000000.0,494000000.0,695146000000.0,53549000000.0,,4023000000.0,41323000000.0,2547605000000.0,7137000000.0,9095000000.0,34305000000.0,,62347000000.0,,,,,,,65827000000.0,12000000.0,,3520863000000.0,18653000000.0,57389000000.0,,,,,,37460000000.0,29450000000.0,73747000000.0,,216699000000.0,2938000000.0,,,219637000000.0,12000000.0,0.0,3740500000000.0,27602000000.0,21642000000.0,49405000000.0,27763000000.0,5013000000.0,5214000000.0,201000000.0,-346000000.0,19000000.0,,1384000000.0,-414000000.0,,,323000000.0,,,13595000000.0,1909000000.0,7034000000.0,4525000000.0,,127000000.0,,,,,14007000000.0,85000000.0,,23000000.0,,,,14069000000.0,3261000000.0,,,10808000000.0,10710000000.0,98000000.0,,,0.574,0.574,1614000000.0,,,,,,,,,,,,,,,,,,,12422000000.0,12324000000.0,98000000.0,769000000.0,,,101936000000.0,,,43565000000.0,831000000.0,11888000000.0,,158220000000.0,69187000000.0,,,3963000000.0,7194000000.0,12141000000.0,120077000000.0,,237769000000.0,,0.0,-79549000000.0,394807000000.0,11071000000.0,,4000000.0,,,405882000000.0,294000000.0,421285000000.0,,,,421579000000.0,,0.0,-15697000000.0,,,1947000000.0,,,,1947000000.0,3000000000.0,1273000000.0,,,,,4273000000.0,,0.0,-2326000000.0,-96803000000.0,266116000000.0,169313000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sh600000,商业银行,20131231,2014-08-14,,476342000000.0,233302000000.0,3348000000.0,26828000000.0,28627000000.0,1946000000.0,295953000000.0,14709000000.0,1725745000000.0,160593000000.0,146253000000.0,,,,,,2268000000.0,,,,8874000000.0,1861000000.0,,758000000.0,,9382000000.0,,,,26537000000.0,516799000000.0,,3680125000000.0,601000000.0,712517000000.0,61981000000.0,,3853000000.0,79557000000.0,2419696000000.0,6273000000.0,10496000000.0,32841000000.0,,71970000000.0,,,,,,,73101000000.0,12000000.0,,3472898000000.0,18653000000.0,55775000000.0,,,,,,37460000000.0,29450000000.0,63037000000.0,,204375000000.0,2852000000.0,,,207227000000.0,12000000.0,0.0,3680125000000.0,100015000000.0,85177000000.0,177804000000.0,92627000000.0,13904000000.0,14573000000.0,669000000.0,820000000.0,106000000.0,,-1565000000.0,767000000.0,,,912000000.0,,,46492000000.0,6813000000.0,25830000000.0,13074000000.0,,775000000.0,,,,,53523000000.0,444000000.0,,118000000.0,,,,53849000000.0,12649000000.0,,,41200000000.0,40922000000.0,278000000.0,,,2.19,2.19,-3835000000.0,,,,,,,,,,,,,,,,,,,37365000000.0,37087000000.0,278000000.0,-1048000000.0,,,459886000000.0,486000000.0,39934000000.0,144829000000.0,21468000000.0,17481000000.0,,684084000000.0,227004000000.0,,,16743000000.0,19924000000.0,10424000000.0,19793000000.0,,375678000000.0,,0.0,308406000000.0,437088000000.0,36016000000.0,,16000000.0,,,473120000000.0,2893000000.0,785267000000.0,,,,788160000000.0,,0.0,-315040000000.0,505000000.0,505000000.0,2962000000.0,,,,3467000000.0,8200000000.0,13643000000.0,,,,,21843000000.0,,0.0,-18376000000.0,-26058000000.0,292174000000.0,266116000000.0,41200000000.0,13074000000.0,1109000000.0,181000000.0,520000000.0,7000000.0,,1565000000.0,,-458000000.0,-2468000000.0,,,-220058000000.0,508243000000.0,,-34509000000.0,,308406000000.0,,,,266116000000.0,292174000000.0,,,,,-26058000000.0
sh600000,商业银行,20140630,2014-08-14,,507149000000.0,131033000000.0,5049000000.0,31050000000.0,36118000000.0,2296000000.0,372297000000.0,15057000000.0,1851119000000.0,176791000000.0,138731000000.0,,,,,,2545000000.0,,,,8695000000.0,2162000000.0,,714000000.0,,9319000000.0,,,,33908000000.0,606184000000.0,,3930217000000.0,708000000.0,595911000000.0,57947000000.0,,3092000000.0,70054000000.0,2756783000000.0,7783000000.0,8158000000.0,37177000000.0,,93016000000.0,,,,,,,78253000000.0,16000000.0,,3708898000000.0,18653000000.0,59367000000.0,,,,,,49647000000.0,36700000000.0,53945000000.0,,218312000000.0,3007000000.0,,,221319000000.0,16000000.0,0.0,3930217000000.0,59043000000.0,46498000000.0,102650000000.0,56152000000.0,10401000000.0,10806000000.0,405000000.0,-624000000.0,35000000.0,,2037000000.0,-19000000.0,,,750000000.0,,,29286000000.0,3953000000.0,13437000000.0,11706000000.0,,190000000.0,,,,,29757000000.0,134000000.0,,62000000.0,,,,29829000000.0,6962000000.0,,,22867000000.0,22656000000.0,211000000.0,,,1.215,1.215,3592000000.0,,,,,,,,,,,,,,,,,,,26459000000.0,26248000000.0,211000000.0,1039000000.0,,,220481000000.0,107000000.0,,88987000000.0,5340000000.0,,,314915000000.0,135987000000.0,28256000000.0,,7100000000.0,14483000000.0,9157000000.0,99627000000.0,,345299000000.0,,0.0,-30384000000.0,254384000000.0,18558000000.0,,5000000.0,,,272947000000.0,868000000.0,343264000000.0,,,,344132000000.0,,0.0,-71185000000.0,,,29008000000.0,,,,29008000000.0,7962000000.0,13897000000.0,,,,,21859000000.0,,0.0,7149000000.0,-93381000000.0,266116000000.0,172735000000.0,22867000000.0,11706000000.0,582000000.0,109000000.0,273000000.0,1000000.0,,-2037000000.0,,-10000000.0,-1122000000.0,,,-258010000000.0,218311000000.0,,-23054000000.0,,-30384000000.0,,,,172735000000.0,266116000000.0,,,,,-93381000000.0
