candle_end_time,open,high,low,close,amount,volume,index_code
2010-09-01,1025.6783,1029.8052,987.5889,995.5869,8763611340.79,2400153.23,sz399006
2010-09-02,1001.5975,1018.2755,996.5244,1014.9224,11048559001.29,2758003.93,sz399006
2010-09-03,1017.6378,1045.2137,1017.51,1036.7033,12468598852.91,3186012.86,sz399006
2010-09-06,1039.4644,1043.2407,1007.4269,1010.7641,9852694884.69,2546962.65,sz399006
2010-09-07,1010.1159,1022.6222,1007.6372,1022.6222,6571730323.44,1686002.14,sz399006
2010-09-08,1020.2291,1027.6375,1016.8366,1026.3275,6577840827.56,1801644.08,sz399006
2010-09-09,1029.1062,1040.6703,1019.6887,1021.8327,8209269717.31,2365284.22,sz399006
2010-09-10,1021.8745,1037.5119,1016.1912,1034.9396,7388107436.69,2210901.08,sz399006
2010-09-13,1034.3903,1045.3903,1033.2543,1042.4824,6899539098.22,2010292.9,sz399006
2010-09-14,1044.3028,1046.1323,1028.7698,1031.2194,6968657959.91,1940841.61,sz399006
2010-09-15,1029.5205,1030.0211,987.0493,990.1035,7937956462.67,2216464.28,sz399006
2010-09-16,989.4884,994.9547,964.5285,972.6022,5902965873.24,1717924.09,sz399006
2010-09-17,976.0716,981.7286,967.5555,972.2299,5395687662.95,1450030.98,sz399006
2010-09-20,972.4455,975.2627,947.414,949.1955,4638370692.15,1292681.87,sz399006
2010-09-21,952.0729,953.8341,930.2482,934.4615,3685261144.52,1107187.93,sz399006
2010-09-27,936.2133,951.8378,930.8654,950.6717,3608369917.24,1079437.14,sz399006
2010-09-28,949.6311,949.8899,939.6318,942.0492,6756897358.31,1666173.25,sz399006
2010-09-29,941.2686,944.1743,924.415,926.7588,4512222723.08,1230242.19,sz399006
2010-09-30,923.8251,942.5399,921.3577,942.5399,3967678360.27,1099209.82,sz399006
2010-10-08,946.4691,963.1804,945.6189,959.8637,5272913519.59,1511188.2,sz399006
2010-10-11,960.9139,961.1739,941.9125,947.11,6479456338.7,1852470.22,sz399006
2010-10-12,946.6262,959.9768,945.0111,951.7909,5054330330.63,1510895.52,sz399006
2010-10-13,951.3265,962.7387,940.6459,962.7387,7669941903.87,2209485.6,sz399006
2010-10-14,963.2866,975.9073,956.8642,958.4955,6996953589.25,1994136.21,sz399006
2010-10-15,954.1175,957.7691,937.1206,944.2549,6403269977.29,1884787.78,sz399006
2010-10-18,941.8744,941.8744,913.8162,932.3593,5975260052.7,1787335.52,sz399006
2010-10-19,932.8261,1005.5912,932.323,995.9223,11780277447.14,3333809.5,sz399006
2010-10-20,986.6545,1024.5797,986.0331,1004.5426,11730252457.64,3438174.61,sz399006
2010-10-21,1001.6822,1001.6822,983.6562,991.8421,7155691391.2,2161944.85,sz399006
2010-10-22,991.1352,1023.7037,991.1352,1013.4486,8008473684.37,2377733.86,sz399006
2010-10-25,1018.0847,1043.0877,1018.0847,1039.0541,9349804461.12,2729464.36,sz399006
2010-10-26,1041.5325,1041.9143,1020.9421,1036.0076,11256502901.18,2967923.66,sz399006
2010-10-27,1034.8644,1048.556,1028.6964,1030.5932,8963388240.79,2443831.03,sz399006
2010-10-28,1024.6977,1038.6222,1023.4929,1038.6222,8471493693.270001,2269392.54,sz399006
2010-10-29,1042.4013,1069.7544,1042.4013,1064.5224,11544181606.87,3097404.97,sz399006
2010-11-01,1071.6287,1113.6233,1071.6287,1107.5233,14242636592.54,3754825.0,sz399006
2010-11-02,1108.093,1108.093,1074.5802,1075.1517,12447464041.89,3292637.36,sz399006
2010-11-03,1063.2007,1063.2007,1040.5489,1040.6218,8194693433.33,2224595.64,sz399006
2010-11-04,1041.4193,1057.7141,1037.2396,1057.7141,6392806943.81,1759113.47,sz399006
2010-11-05,1067.8732,1072.2198,1058.2593,1072.2198,8252892118.31,2237335.23,sz399006
2010-11-08,1077.504,1107.0614,1077.504,1107.0614,9730492128.47,2579173.34,sz399006
2010-11-09,1110.4344,1117.5216,1102.0141,1115.6482,9958052508.44,2622116.26,sz399006
2010-11-10,1115.7437,1147.4815,1113.7547,1141.5826,11130953829.45,2974084.3,sz399006
2010-11-11,1137.079,1163.6984,1132.3584,1132.7223,11899691413.96,3180996.43,sz399006
2010-11-12,1126.854,1140.6346,1080.266,1082.24,16217641540.18,3612339.25,sz399006
2010-11-15,1087.8076,1148.5397,1086.5175,1148.5397,12781418082.16,2981080.55,sz399006
2010-11-16,1154.4095,1175.3116,1111.4968,1126.1753,15919421677.38,3964587.2,sz399006
2010-11-17,1115.1201,1132.8625,1080.9338,1085.349,10875057056.27,2829795.68,sz399006
2010-11-18,1090.138,1102.8459,1077.0591,1102.8459,8470644969.45,2238790.8,sz399006
2010-11-19,1106.7534,1153.1712,1105.5944,1153.1712,12096800522.3,3233615.38,sz399006
2010-11-22,1153.264,1194.1963,1151.7644,1174.9385,15662365523.77,4025388.07,sz399006
2010-11-23,1172.0607,1183.842,1148.8143,1183.502,11296674488.63,2898766.23,sz399006
2010-11-24,1176.4242,1208.4507,1174.6753,1208.4507,11210070047.17,2869098.96,sz399006
2010-11-25,1212.7683,1215.7414,1177.8264,1186.3581,11069243169.11,2832584.45,sz399006
2010-11-26,1184.8037,1200.498,1179.2787,1196.0191,9326841129.6,2350441.4,sz399006
2010-11-29,1195.3139,1221.7454,1193.4147,1220.1109,10786042544.9,2685259.28,sz399006
2010-11-30,1219.0762,1219.1172,1146.975,1181.5041,12525799788.69,3163257.98,sz399006
2010-12-01,1176.6134,1182.5733,1169.8923,1177.1755,6449476688.65,1612221.03,sz399006
2010-12-02,1187.1031,1192.7982,1177.8131,1177.8408,7208343296.07,1767132.08,sz399006
2010-12-03,1177.1696,1178.6741,1148.088,1157.9399,6748121797.34,1702613.28,sz399006
2010-12-06,1157.72,1159.2973,1124.935,1134.3835,6184401314.79,1562358.37,sz399006
2010-12-07,1132.3285,1162.5827,1123.7622,1161.6921,5119899868.48,1280460.95,sz399006
2010-12-08,1160.923,1176.4207,1158.1011,1160.2397,5479290634.48,1345852.68,sz399006
2010-12-09,1158.817,1160.912,1144.1816,1144.5318,7859629192.07,1806955.14,sz399006
2010-12-10,1139.8284,1167.6775,1136.3302,1166.8014,6674189013.520001,1569302.49,sz399006
2010-12-13,1175.5097,1210.753,1175.5097,1209.2715,9731481439.37,2301380.83,sz399006
2010-12-14,1211.4635,1219.7113,1204.6649,1218.5202,8569487936.28,2047676.51,sz399006
2010-12-15,1217.8089,1224.045,1209.2895,1211.8044,10289328234.9,2319263.94,sz399006
2010-12-16,1209.62,1233.6179,1209.3446,1225.0306,8816229556.05,2127810.07,sz399006
2010-12-17,1222.9272,1233.3897,1222.9272,1232.9828,8599738883.83,2059515.69,sz399006
2010-12-20,1235.6687,1239.6029,1180.5293,1212.3377,11802206139.26,2702385.85,sz399006
2010-12-21,1212.0866,1222.3001,1204.4787,1215.0229,7935691089.2,1885949.68,sz399006
2010-12-22,1214.7729,1215.7896,1199.6764,1201.647,9215363346.5,2109499.92,sz399006
2010-12-23,1198.7375,1200.7558,1175.8613,1176.3643,8295889419.48,1877144.36,sz399006
2010-12-24,1170.6954,1170.6954,1140.1346,1144.5023,7045270564.7,1630336.79,sz399006
2010-12-27,1145.6992,1154.525,1100.5176,1105.2968,6535094842.36,1567896.36,sz399006
2010-12-28,1098.9398,1099.182,1080.3981,1091.4833,5774803832.45,1439567.28,sz399006
2010-12-29,1091.8189,1113.3108,1091.8189,1113.3108,6762599057.0,1615975.99,sz399006
2010-12-30,1113.5591,1122.4069,1106.4292,1117.2146,5905897539.25,1409447.93,sz399006
2010-12-31,1117.3605,1138.4728,1117.3605,1137.662,5869734288.79,1391123.62,sz399006
2011-01-04,1142.1665,1155.5182,1140.0406,1155.1061,7403007601.94,1695881.21,sz399006
2011-01-05,1153.9091,1159.1175,1146.3806,1155.3496,7341839772.85,1683527.09,sz399006
2011-01-06,1153.6335,1159.4053,1134.0892,1134.7928,6869232725.19,1559129.92,sz399006
2011-01-07,1132.7336,1139.7795,1119.6142,1126.5176,9548236024.52,1974030.99,sz399006
2011-01-10,1124.3372,1124.3372,1089.0566,1093.7655,7219412408.14,1591818.87,sz399006
2011-01-11,1089.9887,1089.9887,1068.3991,1078.3652,5853695853.1,1376431.64,sz399006
2011-01-12,1083.117,1095.5169,1071.0869,1089.6731,5239285828.54,1234470.41,sz399006
2011-01-13,1094.826,1097.098,1089.672,1093.8568,7317823781.69,1776971.15,sz399006
2011-01-14,1092.0931,1092.0931,1065.746,1067.4189,6235601620.63,1534370.15,sz399006
2011-01-17,1066.435,1066.991,1025.6633,1028.1615,6922490212.13,1701014.89,sz399006
2011-01-18,1021.8368,1029.863,1014.6313,1025.7161,4027368974.82,1018064.03,sz399006
2011-01-19,1025.93,1048.5989,1023.1481,1048.5352,4748988735.86,1178339.43,sz399006
2011-01-20,1047.768,1051.5162,1020.2868,1020.3898,5770514570.71,1442281.98,sz399006
2011-01-21,1014.716,1033.5183,1013.2698,1024.5051,5075484808.07,1254321.16,sz399006
2011-01-24,1024.792,1029.3298,994.2615,994.9679,5500295917.85,1315743.42,sz399006
2011-01-25,992.5733,992.5733,968.3242,978.9985,5456790500.31,1421063.7,sz399006
2011-01-26,978.0685,995.7854,977.8544,995.7446,4471075782.71,1161020.95,sz399006
2011-01-27,991.0595,1015.0464,984.7933,1013.0249,4478251045.42,1186127.53,sz399006
2011-01-28,1013.6396,1023.6333,1011.3058,1020.9384,3845952093.87,998536.33,sz399006
2011-01-31,1021.626,1030.1858,1014.3968,1029.1206,4843983030.26,1211559.08,sz399006
2011-02-01,1029.6703,1034.1375,1026.8994,1032.604,5627794431.35,1447715.66,sz399006
2011-02-09,1026.446,1037.843,1021.7886,1025.1522,4788958710.48,1287175.13,sz399006
2011-02-10,1026.2533,1063.9469,1024.7143,1063.9469,6739881546.270001,1833971.41,sz399006
2011-02-11,1067.1907,1075.5924,1065.1526,1071.5821,7173863428.3,1858216.2,sz399006
2011-02-14,1072.3115,1087.3061,1072.3115,1086.5584,8396670043.87,2085430.95,sz399006
2011-02-15,1086.7965,1097.5556,1082.2656,1087.7258,9864464578.54,2692483.83,sz399006
2011-02-16,1086.7663,1107.2402,1083.8547,1107.2402,9216956791.92,2430058.46,sz399006
2011-02-17,1108.6275,1116.9636,1103.8928,1115.3344,9368212598.8,2407534.4,sz399006
2011-02-18,1114.4476,1114.6903,1098.5856,1100.4619,8861477440.4,2314419.72,sz399006
2011-02-21,1096.1659,1117.6726,1094.4255,1117.6726,9423123654.46,2338857.22,sz399006
2011-02-22,1118.6105,1122.1791,1087.007,1088.2668,12449323596.3,3202336.44,sz399006
2011-02-23,1088.0801,1117.2889,1087.8632,1114.0524,9947056774.85,2313215.43,sz399006
