candle_end_time,open,high,low,close,amount,volume,index_code
2020-06-01,1257.9659,1309.9596,1257.9659,1300.7411,8132469971.0,1685506.36,sh000688
2020-06-02,1305.7973,1312.5164,1294.2191,1305.6365,7868216477.0,1603707.41,sh000688
2020-06-03,1305.734,1314.1444,1293.595,1294.2802,8058759613.0,1578917.95,sh000688
2020-06-04,1295.155,1306.0673,1291.2077,1299.8034,8839019342.0,1865732.06,sh000688
2020-06-05,1300.2535,1307.8866,1292.0506,1297.3057,7942238755.0,1597262.28,sh000688
2020-06-08,1306.4968,1311.6822,1277.2889,1280.0526,7494594480.0,1494183.46,sh000688
2020-06-09,1277.4465,1278.8515,1269.1124,1278.5069,6203253140.0,1202087.71,sh000688
2020-06-10,1278.0743,1278.0743,1265.1112,1269.978,5630716684.0,1074194.96,sh000688
2020-06-11,1270.7235,1294.3397,1265.3776,1273.5896,7450702542.0,1309438.37,sh000688
2020-06-12,1246.8028,1268.4599,1246.8028,1262.2901,5577966199.0,1044287.96,sh000688
2020-06-15,1262.4755,1271.9054,1249.5828,1249.9087,6469036772.0,1225673.6,sh000688
2020-06-16,1259.0858,1289.1346,1259.0858,1289.1346,6992847317.0,1338497.68,sh000688
2020-06-17,1291.0353,1299.7768,1280.5193,1291.1171,7454875419.0,1513914.84,sh000688
2020-06-18,1289.7652,1304.4857,1286.4731,1302.3711,7219348306.0,1393446.74,sh000688
2020-06-19,1301.0208,1329.202,1301.0208,1325.1466,6788467329.0,1229628.22,sh000688
2020-06-22,1347.9423,1380.374,1347.9423,1371.2069,9865516130.0,2034944.54,sh000688
2020-06-23,1365.3292,1407.1925,1365.3292,1407.1925,8323992180.0,1413524.99,sh000688
2020-06-24,1408.5477,1432.9879,1406.8688,1424.2771,9630707788.0,1894034.95,sh000688
2020-06-29,1415.911,1415.911,1393.7148,1401.644,7827671387.0,1577558.77,sh000688
2020-06-30,1410.5773,1454.3065,1410.5773,1447.8856,8641332189.0,1559247.89,sh000688
2020-07-01,1453.2515,1459.7705,1417.6017,1439.8778,9753076020.0,1671002.56,sh000688
2020-07-02,1439.0094,1452.745,1424.1484,1437.0521,9546541482.0,1776616.87,sh000688
2020-07-03,1435.0821,1441.0887,1408.0799,1438.5851,9372061461.0,1812360.89,sh000688
2020-07-06,1445.607,1547.1352,1444.6859,1538.402,14861290797.0,3517577.06,sh000688
2020-07-07,1550.2962,1617.5998,1550.2962,1572.189,17742340912.0,3576657.43,sh000688
2020-07-08,1572.7764,1608.1927,1555.3059,1599.9053,12947697137.0,2528919.96,sh000688
2020-07-09,1596.9839,1681.9061,1594.2555,1666.8502,16735280743.0,3487582.04,sh000688
2020-07-10,1653.5045,1682.6191,1633.1829,1654.8264,14754461259.0,2748905.21,sh000688
2020-07-13,1647.1828,1721.9764,1640.9838,1721.9764,16286114953.0,3048119.79,sh000688
2020-07-14,1714.8712,1726.1926,1647.6415,1701.5824,18263879891.0,3482677.63,sh000688
2020-07-15,1702.5807,1707.6328,1611.9106,1612.0349,15509341332.0,2926989.54,sh000688
2020-07-16,1606.4351,1612.3281,1460.64,1469.7978,13573675177.0,2569123.29,sh000688
2020-07-17,1475.4641,1495.9136,1425.6423,1443.3965,9095774185.0,1546350.54,sh000688
2020-07-20,1459.7843,1463.7069,1388.277,1459.0339,9322146998.0,1732561.66,sh000688
2020-07-21,1456.4868,1499.8536,1454.588,1490.1714,8408828486.0,1642256.76,sh000688
2020-07-22,1474.0151,1519.1222,1468.1118,1497.2305,14216005142.0,3012607.84,sh000688
2020-07-23,1487.1965,1512.4677,1459.7342,1494.1393,12261107517.0,2324465.83,sh000688
2020-07-24,1467.1027,1474.4601,1389.3051,1389.3051,13642531053.0,3177586.82,sh000688
2020-07-27,1396.4882,1403.1125,1361.9814,1374.5189,9262175682.0,1579656.56,sh000688
2020-07-28,1385.7933,1404.9026,1383.2842,1400.5353,8295218412.0,1442737.62,sh000688
2020-07-29,1400.9201,1476.9248,1395.9744,1476.9248,11783652653.0,1950157.29,sh000688
2020-07-30,1484.4299,1496.269,1467.7982,1472.7914,10357443366.0,1706308.39,sh000688
2020-07-31,1469.0996,1513.7613,1467.7757,1512.9764,11213656927.0,1718355.9,sh000688
2020-08-03,1533.2272,1622.8132,1533.2272,1622.8132,16328057368.0,2627404.74,sh000688
2020-08-04,1620.7948,1628.138,1555.9031,1566.0553,13520445481.0,2036275.56,sh000688
2020-08-05,1592.3878,1597.4714,1556.6811,1588.6219,11807486817.0,1730971.26,sh000688
2020-08-06,1582.4745,1589.7518,1552.5356,1573.869,11076026531.0,1754448.78,sh000688
2020-08-07,1561.8557,1568.5611,1492.2461,1526.8034,11553917172.0,1925968.09,sh000688
2020-08-10,1520.1025,1555.6842,1507.2707,1535.5971,10912846853.0,1773991.38,sh000688
2020-08-11,1531.6047,1539.8359,1490.8349,1491.8414,9243212188.0,1613333.38,sh000688
2020-08-12,1485.5571,1488.88,1422.7308,1458.6425,10245608342.0,1724485.46,sh000688
2020-08-13,1465.6044,1482.6307,1453.3811,1468.2291,7562335762.0,1348561.42,sh000688
2020-08-14,1466.795,1486.4016,1453.7359,1484.0407,7095342345.0,1253298.96,sh000688
2020-08-17,1486.8129,1501.2509,1471.9158,1496.4003,8864030518.0,1652967.71,sh000688
2020-08-18,1496.4213,1512.7557,1492.9592,1512.5092,8824709276.0,1550875.09,sh000688
2020-08-19,1516.9763,1517.8933,1470.344,1472.0212,8960456579.0,1683598.12,sh000688
2020-08-20,1460.0349,1473.0528,1438.4556,1442.5793,6519855225.0,1173351.5,sh000688
2020-08-21,1447.8013,1467.9805,1443.5203,1447.7135,6655117626.0,1208539.04,sh000688
2020-08-24,1453.4923,1457.5771,1421.8894,1450.6667,7208216145.0,1197420.53,sh000688
2020-08-25,1449.5374,1462.8962,1424.4151,1427.7048,6891861661.0,1177618.81,sh000688
2020-08-26,1422.0026,1430.7877,1377.2066,1383.305,8563638347.0,1543257.11,sh000688
2020-08-27,1389.9399,1429.955,1380.125,1417.5587,7946587122.0,1331965.18,sh000688
2020-08-28,1415.6485,1416.8167,1393.8469,1413.6374,7933412085.0,1301781.02,sh000688
2020-08-31,1417.6635,1441.4578,1417.6578,1423.2355,8517663476.0,1464192.52,sh000688
2020-09-01,1424.4333,1435.6476,1419.6013,1426.6505,6917384272.0,1149985.9,sh000688
2020-09-02,1430.8669,1434.9204,1411.842,1422.9526,6792563631.0,1127651.41,sh000688
2020-09-03,1422.4154,1423.8929,1396.1111,1402.1443,6601255897.0,1069831.09,sh000688
2020-09-04,1377.3939,1396.0039,1371.1643,1390.2835,6789233610.0,1025495.65,sh000688
2020-09-07,1387.4929,1394.9037,1349.7673,1356.6991,8171898100.0,1271365.42,sh000688
2020-09-08,1356.8211,1363.2754,1328.9241,1344.6124,5879893345.0,1078629.48,sh000688
2020-09-09,1331.4285,1332.0747,1289.3502,1298.0784,6704617927.0,2003777.32,sh000688
2020-09-10,1309.3155,1321.0598,1276.4983,1280.1888,5940345039.0,1317597.67,sh000688
2020-09-11,1279.8406,1313.8472,1272.8442,1312.5123,4536256433.0,883608.99,sh000688
2020-09-14,1334.9847,1372.8277,1334.9847,1348.0697,7465576016.0,1358842.52,sh000688
2020-09-15,1348.7882,1372.4398,1334.8168,1364.6026,6141385534.0,1103974.44,sh000688
2020-09-16,1363.3186,1364.4173,1341.6757,1349.6719,4854102012.0,851506.85,sh000688
2020-09-17,1347.4536,1393.853,1335.0274,1383.5899,8388528598.0,2117389.87,sh000688
2020-09-18,1386.3824,1403.919,1379.9158,1403.8988,7104391758.0,1599854.61,sh000688
2020-09-21,1407.0685,1411.5049,1390.9045,1397.7463,6340684851.0,1249804.77,sh000688
2020-09-22,1389.7831,1403.2588,1379.0104,1390.0862,6349860539.0,1204430.15,sh000688
2020-09-23,1401.3748,1440.6395,1400.2817,1423.9035,9157182208.0,2050419.36,sh000688
2020-09-24,1412.1571,1416.3779,1392.014,1394.9263,7076034233.0,1514239.23,sh000688
2020-09-25,1399.3884,1402.675,1360.5504,1364.0245,5371919516.0,1085228.27,sh000688
2020-09-28,1367.462,1369.039,1335.9926,1338.9521,5025036561.0,911115.09,sh000688
2020-09-29,1345.9908,1403.4346,1345.9908,1389.9628,6719440318.0,1103075.99,sh000688
2020-09-30,1394.8631,1431.8762,1393.9116,1418.7961,7034719087.0,1140647.05,sh000688
2020-10-09,1446.5161,1467.983,1446.5161,1465.9591,8687652104.0,1545003.33,sh000688
2020-10-12,1475.2581,1491.605,1469.6515,1490.5754,10657420323.0,1918963.23,sh000688
2020-10-13,1491.8546,1498.8282,1485.1321,1497.5955,8196972326.0,1387848.33,sh000688
2020-10-14,1495.3401,1498.0027,1481.1209,1488.6697,7986257957.0,1386507.12,sh000688
2020-10-15,1489.3806,1492.9969,1451.8771,1453.7887,6467438353.0,1047854.57,sh000688
2020-10-16,1457.1513,1461.8287,1429.0797,1438.5283,6278843051.0,1042630.73,sh000688
2020-10-19,1444.8406,1446.4907,1411.2694,1412.1484,5973854725.0,1005070.57,sh000688
2020-10-20,1413.8658,1428.0754,1402.7109,1426.181,5289449972.0,891259.95,sh000688
2020-10-21,1427.2363,1429.4538,1396.1225,1396.9773,6131906422.0,1077825.28,sh000688
2020-10-22,1395.1306,1395.1306,1373.5056,1376.5804,4610393295.0,856252.78,sh000688
2020-10-23,1380.3698,1389.5165,1336.373,1336.527,6247620713.0,993895.55,sh000688
2020-10-26,1332.6842,1364.9658,1313.4511,1356.1074,4992520363.0,837511.67,sh000688
2020-10-27,1359.1758,1386.8033,1354.8069,1385.7453,5701377994.0,833262.48,sh000688
2020-10-28,1396.5597,1413.6585,1392.0673,1406.0745,7133046230.0,1030594.19,sh000688
2020-10-29,1394.2803,1418.4061,1387.3837,1412.0554,7033401634.0,1099257.95,sh000688
2020-10-30,1413.5108,1430.1186,1393.9095,1393.9095,8704845522.0,1435777.96,sh000688
2020-11-02,1402.0829,1406.9352,1370.8999,1400.9122,7509630861.0,1230176.38,sh000688
2020-11-03,1403.6429,1451.6319,1402.2637,1449.0068,7757579132.0,1131252.7,sh000688
2020-11-04,1454.73,1462.6744,1443.4236,1458.8957,6453539876.0,936211.16,sh000688
2020-11-05,1477.6142,1479.4708,1453.7243,1475.3752,7946531303.0,1201756.34,sh000688
2020-11-06,1477.5278,1477.5278,1429.1191,1441.4739,7954463247.0,1166554.18,sh000688
2020-11-09,1446.4716,1491.5152,1442.6223,1485.1478,12255075069.0,1824999.32,sh000688
2020-11-10,1483.656,1483.656,1438.5865,1441.965,8163619154.0,1172149.32,sh000688
2020-11-11,1440.7792,1441.0049,1393.7349,1395.51,7140219790.0,1030103.4,sh000688
2020-11-12,1404.8095,1421.7398,1404.5715,1413.2936,5561463010.0,826334.13,sh000688
2020-11-13,1406.6849,1441.0067,1401.461,1436.887,5969897005.0,954381.49,sh000688
2020-11-16,1520.2737,1520.2737,1444.3946,1446.9513,9525533009.0,1519221.26,sh000688
2020-11-17,1455.2311,1455.2311,1425.2591,1430.8084,7092208071.0,1164002.19,sh000688
2020-11-18,1431.6594,1441.2247,1418.3613,1419.2262,6243665681.0,1030158.93,sh000688
2020-11-19,1415.6368,1436.4879,1408.2186,1435.9245,5640423028.0,877729.78,sh000688
2020-11-20,1433.9469,1442.3083,1427.3091,1430.7197,5751746646.0,921453.65,sh000688
2020-11-23,1429.3892,1429.3892,1412.0226,1418.1014,6990301304.0,1101889.03,sh000688
2020-11-24,1412.0244,1420.3439,1409.3969,1412.7466,5933522827.0,959108.18,sh000688
2020-11-25,1414.1887,1414.5144,1387.5569,1388.3639,6221606620.0,1005049.26,sh000688
2020-11-26,1386.2137,1398.5671,1380.1303,1385.3103,5404167284.0,858311.94,sh000688
2020-11-27,1386.6546,1398.1427,1380.6407,1387.7688,5316653573.0,835076.87,sh000688
2020-11-30,1392.9541,1397.0145,1380.2173,1385.4828,6937555820.0,1157617.91,sh000688
2020-12-01,1386.5778,1408.0376,1381.9561,1404.2375,5896538140.0,896516.49,sh000688
2020-12-02,1408.6704,1419.1076,1403.7274,1408.4882,7148082862.0,1123402.53,sh000688
2020-12-03,1410.4351,1418.1231,1398.0995,1410.8293,5981649109.0,916087.67,sh000688
2020-12-04,1409.5915,1410.9282,1401.5304,1404.8659,5369762832.0,812794.78,sh000688
2020-12-07,1410.4976,1417.7766,1403.4201,1406.1941,7618649183.0,1140117.9,sh000688
